relation_id,source_id,locator,excerpt_id,evidence_role,evidence_status,reviewer,reviewed_at
sq-zz-ch-cosmic-community,cheng-hao-shiren,《河南程氏遗书》卷二上〈识仁篇〉开篇,ex-cheng-hao-ren-one-body,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-zz-ch-cosmic-community,zhang-zai-ximing,《西铭》开篇,ex-sq-zz-ch-cosmic-community-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-zz-ch-cosmic-community,zhang-zai-ximing,《西铭》开篇至中段,ex-zhang-zai-cosmic-kinship,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-zz-wf-qi-continuity,wang-fuzhi-shangshu-yinyi,《尚书引义》卷三〈太甲二〉,ex-wang-fuzhi-constant-principle-daily-renewal,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
sq-zz-wf-qi-continuity,wang-fuzhi-shangshu-yinyi,《尚书引义》卷三〈太甲二〉,ex-sq-zz-wf-qi-continuity-1,comparative-primary-text,locator-reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-zz-wf-qi-continuity,zhang-zai-zhengmeng-taihe,《正蒙》卷一〈太和篇第一〉第二节,ex-zhang-zai-great-void-qi,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-ap-cc-01-fuxi-patterns-cheng-hermeneutics,cheng-onto-hermeneutics-2000,"Journal of Chinese Philosophy 27.1 (2000), pp. 33–38, 61–68",ex-cheng-chung-ying-onto-hermeneutic-integration,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-ap-cc-01-fuxi-patterns-cheng-hermeneutics,src-zhouyi-xicixia-ctext,《周易·系辞下》第二章，包牺氏作八卦段,ex-ultimate-ap-cc-01-fuxi-patterns-cheng-hermeneutics-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-ap-cc-01-fuxi-patterns-cheng-hermeneutics,src-zhouyi-xicixia-ctext,《周易·系辞下》第二章，包牺氏作八卦段,ex-fuxi-textual-image-patterns-to-trigrams,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-ap-cc-02-shennong-testing-mao-practice,mia-mao-on-practice,《实践论》结论部分,ex-mao-zedong-practice-truth,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-ap-cc-02-shennong-testing-mao-practice,src-huainanzi-xiuwu-ctext,《淮南子·修务训》神农教民播种、尝百草段,ex-ultimate-ap-cc-02-shennong-testing-mao-practice-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-ap-cc-02-shennong-testing-mao-practice,src-huainanzi-xiuwu-ctext,《淮南子·修务训》神农教民播种、尝百草段,ex-shennong-textual-image-empirical-benefit,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-ap-cc-03-huangdi-life-tu-embedded,src-huangdi-neijing-shanggutianzhen-ctext,《黄帝内经素问·上古天真论》第一节，黄帝问、岐伯答段,ex-ultimate-ap-cc-03-huangdi-life-tu-embedded-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-ap-cc-03-huangdi-life-tu-embedded,src-huangdi-neijing-shanggutianzhen-ctext,《黄帝内经素问·上古天真论》第一节，黄帝问、岐伯答段,ex-huangdi-medical-tradition-regulated-life,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-ap-cc-03-huangdi-life-tu-embedded,tu-ecological-turn-2001,"Daedalus 130.4 (2001), p. 244",ex-tu-weiming-anthropocosmic-embedded-humanity,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-ap-cc-04-yao-virtue-jiang-legitimacy,jiang-qing-humane-authority-2013,"A Confucian Constitutional Order, chap. 1, section “Threefold Legitimacy”",ex-jiang-qing-triple-political-legitimacy,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-ap-cc-04-yao-virtue-jiang-legitimacy,src-shangshu-yushu-ctext,《尚书·虞书·尧典》开篇“克明俊德”段,ex-ultimate-ap-cc-04-yao-virtue-jiang-legitimacy-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-ap-cc-04-yao-virtue-jiang-legitimacy,src-shangshu-yushu-ctext,《尚书·虞书·尧典》开篇“克明俊德”段,ex-yao-textual-image-virtue-expands-to-all-under-heaven,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-ap-cc-05-shun-music-lizehou-aesthetic,src-shangshu-yushu-ctext,《尚书·虞书·舜典》第十六节，命夔典乐段,ex-ultimate-ap-cc-05-shun-music-lizehou-aesthetic-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-ap-cc-05-shun-music-lizehou-aesthetic,src-shangshu-yushu-ctext,《尚书·虞书·舜典》第十六节，命夔典乐段,ex-shun-textual-image-balanced-character-music-education,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-ap-cc-05-shun-music-lizehou-aesthetic,uhp-li-zehou-sedimentation-2018,"chapter 13, pp. 313–334, title and chapter framing",ex-li-zehou-cultural-sedimentation-aesthetic-body,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-ap-cc-06-yu-government-zhao-world,src-shangshu-yushu-ctext,《尚书·虞书·大禹谟》第六节，禹曰“德惟善政”段,ex-ultimate-ap-cc-06-yu-government-zhao-world-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-ap-cc-06-yu-government-zhao-world,src-shangshu-yushu-ctext,《尚书·虞书·大禹谟》第六节，禹曰“德惟善政”段,ex-yu-textual-image-good-government-nourishes-people,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-ap-cc-06-yu-government-zhao-world,zhao-tingyang-tianxia-2009,"Diogenes 56.1 (2009), abstract, pp. 5–6",ex-zhao-tingyang-world-as-political-unit,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-ap-cc-07-shendao-necessity-wanghui-power,src-zhuangzi-tianxia-ctext,《庄子·天下》慎到、彭蒙、田骈论述段,ex-ultimate-ap-cc-07-shendao-necessity-wanghui-power-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-ap-cc-07-shendao-necessity-wanghui-power,src-zhuangzi-tianxia-ctext,《庄子·天下》慎到、彭蒙、田骈论述段,ex-shen-dao-follow-necessity,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-ap-cc-07-shendao-necessity-wanghui-power,wang-hui-depoliticized-2006,"New Left Review II/41 (2006), pp. 39–45, especially “State and ideology”",ex-wang-hui-depoliticization-naturalizes-power,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-ap-cc-08-zouyan-succession-zhang-synthesis,src-shiji-mengzi-xunqing-ctext,《史记·孟子荀卿列传》邹衍传，述五德转移段,ex-ultimate-ap-cc-08-zouyan-succession-zhang-synthesis-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-ap-cc-08-zouyan-succession-zhang-synthesis,src-shiji-mengzi-xunqing-ctext,《史记·孟子荀卿列传》邹衍传，述五德转移段,ex-zou-yan-five-virtues-historical-succession,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-ap-cc-08-zouyan-succession-zhang-synthesis,wiley-zhang-dainian-creative-synthesis-2002,"chapter 12, title and overview",ex-zhang-dainian-creative-comprehensive-synthesis,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-01-dong-warning-jiang-legitimacy,jiang-qing-humane-authority-2013,"A Confucian Constitutional Order, chap. 1, section “Threefold Legitimacy”",ex-jiang-qing-triple-political-legitimacy,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-01-dong-warning-jiang-legitimacy,src-hanshu-dongzhongshu-ctext,《汉书·董仲舒传》所录天人三策第三策，论灾异谴告段,ex-ultimate-qh-cc-01-dong-warning-jiang-legitimacy-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-01-dong-warning-jiang-legitimacy,src-hanshu-dongzhongshu-ctext,《汉书·董仲舒传》所录天人三策第三策，论灾异谴告段,ex-dong-zhongshu-heaven-warns-ruler,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-02-dong-warning-wanghui-power,src-hanshu-dongzhongshu-ctext,《汉书·董仲舒传》所录天人三策第三策，论灾异谴告段,ex-ultimate-qh-cc-02-dong-warning-wanghui-power-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-02-dong-warning-wanghui-power,src-hanshu-dongzhongshu-ctext,《汉书·董仲舒传》所录天人三策第三策，论灾异谴告段,ex-dong-zhongshu-heaven-warns-ruler,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-02-dong-warning-wanghui-power,wang-hui-depoliticized-2006,"New Left Review II/41 (2006), pp. 39–45, especially “State and ideology”",ex-wang-hui-depoliticization-naturalizes-power,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-03-dong-phases-robin-generativity,robin-wang-yinyang-2012,"Yinyang, Introduction, pp. 6–12; chap. 2, pp. 41–82",ex-robin-wang-yinyang-relational-generativity,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-03-dong-phases-robin-generativity,src-chunqiu-fanlu-wuxing,《春秋繁露·五行相生》第五十八,ex-ultimate-qh-cc-03-dong-phases-robin-generativity-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-03-dong-phases-robin-generativity,src-chunqiu-fanlu-wuxing,《春秋繁露·五行相生》第五十八,ex-dong-zhongshu-five-phases-governance,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-04-dong-phases-tu-anthropocosmic,src-chunqiu-fanlu-wuxing,《春秋繁露·五行相生》第五十八,ex-ultimate-qh-cc-04-dong-phases-tu-anthropocosmic-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-04-dong-phases-tu-anthropocosmic,src-chunqiu-fanlu-wuxing,《春秋繁露·五行相生》第五十八,ex-dong-zhongshu-five-phases-governance,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-04-dong-phases-tu-anthropocosmic,tu-ecological-turn-2001,"Daedalus 130.4 (2001), p. 244",ex-tu-weiming-anthropocosmic-embedded-humanity,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-05-simatan-six-schools-zhang-harmony,src-shiji-taishigongzixu-ctext,《史记·太史公自序》所录《论六家要旨》开篇,ex-ultimate-qh-cc-05-simatan-six-schools-zhang-harmony-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-05-simatan-six-schools-zhang-harmony,src-shiji-taishigongzixu-ctext,《史记·太史公自序》所录《论六家要旨》开篇,ex-sima-tan-six-schools-shared-governance,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-05-simatan-six-schools-zhang-harmony,src-zhang-dainian-jianhe-tsinghua,《张岱年全集》第6卷第225页“兼和”定义；第8卷第602页〈八十自述〉,ex-zhang-dainian-inclusive-harmony,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-06-simatan-six-schools-zhang-synthesis,src-shiji-taishigongzixu-ctext,《史记·太史公自序》所录《论六家要旨》开篇,ex-ultimate-qh-cc-06-simatan-six-schools-zhang-synthesis-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-06-simatan-six-schools-zhang-synthesis,src-shiji-taishigongzixu-ctext,《史记·太史公自序》所录《论六家要旨》开篇,ex-sima-tan-six-schools-shared-governance,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-06-simatan-six-schools-zhang-synthesis,wiley-zhang-dainian-creative-synthesis-2002,"chapter 12, title and overview",ex-zhang-dainian-creative-comprehensive-synthesis,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-07-simaqian-death-tang-spirit,sep-modern-confucianism-2023,"section 4, paragraphs 2–4",ex-tang-junyi-human-spirit-intrinsic-value,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-07-simaqian-death-tang-spirit,src-hanshu-simaqian-ctext,《汉书·司马迁传》所录《报任安书》“人固有一死”段,ex-ultimate-qh-cc-07-simaqian-death-tang-spirit-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-07-simaqian-death-tang-spirit,src-hanshu-simaqian-ctext,《汉书·司马迁传》所录《报任安书》“人固有一死”段,ex-sima-qian-death-value-by-purpose,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-08-simaqian-death-wangruoshui-human,src-hanshu-simaqian-ctext,《汉书·司马迁传》所录《报任安书》“人固有一死”段,ex-ultimate-qh-cc-08-simaqian-death-wangruoshui-human-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-08-simaqian-death-wangruoshui-human,src-hanshu-simaqian-ctext,《汉书·司马迁传》所录《报任安书》“人固有一死”段,ex-sima-qian-death-value-by-purpose,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-08-simaqian-death-wangruoshui-human,src-wang-ruoshui-human-starting-point,“从抽象王国到现实的人的世界”第76—81段及“要把劳动者看作人”第83—90段,ex-wang-ruoshui-real-social-practical-human,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-09-banzhao-education-aisiqi-popular,atlantis-ai-siqi-popular-philosophy-2017,"publisher abstract, sentences 1–3",ex-ai-siqi-philosophy-popular-language,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-09-banzhao-education-aisiqi-popular,src-banzhao-nvjie,〈夫婦第二〉末段,ex-ultimate-qh-cc-09-banzhao-education-aisiqi-popular-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-09-banzhao-education-aisiqi-popular,src-banzhao-nvjie,〈夫婦第二〉末段,ex-ban-zhao-educate-women,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-10-banzhao-education-chenlai-values,chen-lai-core-values-2015,《中华文明的核心价值》导论；清华大学机构页首段,ex-chen-lai-relational-value-priorities,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-10-banzhao-education-chenlai-values,src-banzhao-nvjie,〈夫婦第二〉末段,ex-ultimate-qh-cc-10-banzhao-education-chenlai-values-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-10-banzhao-education-chenlai-values,src-banzhao-nvjie,〈夫婦第二〉末段,ex-ban-zhao-educate-women,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-11-zheng-ritual-chenlai-values,chen-lai-core-values-2015,《中华文明的核心价值》导论；清华大学机构页首段,ex-chen-lai-relational-value-priorities,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-11-zheng-ritual-chenlai-values,src-zhengxuan-liji-liji,《禮記鄭氏注》卷十〈禮器第十〉，“禮也者猶體也”章郑注,ex-ultimate-qh-cc-11-zheng-ritual-chenlai-values-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-11-zheng-ritual-chenlai-values,src-zhengxuan-liji-liji,《禮記鄭氏注》卷十〈禮器第十〉，“禮也者猶體也”章郑注,ex-zheng-xuan-ritual-constitutes-person,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-12-zheng-ritual-bai-hybrid,bai-tongdong-against-equality-2019,"Against Political Equality, book abstract and chap. 3 “A Confucian Hybrid Regime”",ex-bai-tongdong-confucian-hybrid-regime,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-12-zheng-ritual-bai-hybrid,src-zhengxuan-liji-liji,《禮記鄭氏注》卷十〈禮器第十〉，“禮也者猶體也”章郑注,ex-ultimate-qh-cc-12-zheng-ritual-bai-hybrid-1,located-source-claim-support,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-12-zheng-ritual-bai-hybrid,src-zhengxuan-liji-liji,《禮記鄭氏注》卷十〈禮器第十〉，“禮也者猶體也”章郑注,ex-zheng-xuan-ritual-constitutes-person,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
ultimate-qh-cc-13-huantan-body-fang-field,src-fang-dongmei-chinese-life-quoted,《中国人生哲学》1985年第6版，第114—115页；网页注xiv所引段落,ex-fang-dongmei-universe-living-field,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
