review_id,entity_type,entity_id,review_dimension,decision,reviewer,reviewed_at,note,previous_revision,new_revision
batch-yao-textual-image-virtue-expands-to-all-under-heaven,claim,yao-textual-image-virtue-expands-to-all-under-heaven,source-and-bilingual-batch-review,accepted-for-publication,legendary-founders-2026-07-15-a,2026-07-17,Imported from legendary-founders-2026-07-15-a; attribution: 尧属于传统圣王叙事，无法由《尧典》确证其历史言论。《尧典》虽可能保存较早传统，其成文和编定远晚于传说中的尧世；本节点只描述文本塑造的政治典范。,,1
batch-ye-shi-one-realized-through-pairs,claim,ye-shi-one-realized-through-pairs,source-and-bilingual-batch-review,accepted-for-publication,codex-primary-source-pass,2026-07-17,Imported from song-qing-primary-2026-07-14-b; attribution: 叶适本人策论文；规范命题用“相待结构”，不直接套用现代辩证法术语。,,1
batch-yu-textual-image-good-government-nourishes-people,claim,yu-textual-image-good-government-nourishes-people,source-and-bilingual-batch-review,accepted-for-publication,legendary-founders-2026-07-15-a,2026-07-17,Imported from legendary-founders-2026-07-15-a; attribution: 大禹的历史性及年代无法由该篇证明。《大禹谟》属于东晋出现的伪古文《尚书》篇章，一般不视为先秦原篇，更不可能作为夏代大禹原话；本节点只记录后世经典传本塑造的大禹政治形象。,,1
batch-zengzi-confucian-way-zhong-shu,claim,zengzi-confucian-way-zhong-shu,source-and-bilingual-batch-review,accepted-for-publication,classical-2-2026-07-14-a,2026-07-17,Imported from classical-2-2026-07-14-a; attribution: 曾子无可确定为亲笔的传世著作；这是《论语》明确署于曾子的解释性发言。,,1
batch-zhan-ruoshui-recognize-principle-everywhere,claim,zhan-ruoshui-recognize-principle-everywhere,source-and-bilingual-batch-review,accepted-for-publication,codex-primary-source-pass,2026-07-17,Imported from song-qing-primary-2026-07-14-b; attribution: 湛若水本人书信论辩；版本标点需再以文集整理本复核。,,1
batch-zhang-dainian-creative-comprehensive-synthesis,claim,zhang-dainian-creative-comprehensive-synthesis,source-and-bilingual-batch-review,accepted-for-publication,modern-expansion-agent-2026-07-17,2026-07-17,Imported from expansion-modern-2026-07-17; attribution: academic book chapter; full-text locator should be refined in the next source pass,,1
batch-zhang-dainian-inclusive-harmony,claim,zhang-dainian-inclusive-harmony,source-and-bilingual-batch-review,accepted-for-publication,codex-zen-modern-source-review,2026-07-17,Imported from zen-modern-transition-primary-claims-2026-07-15; attribution: 清华大学页面由张岱年研究者逐卷页引用《全集》；省略号连接同一概念在两篇原著中的两次界定，展示时不应伪装成单一连续原句。,,1
batch-zhang-dongsun-knowledge-culturally-and-linguistically-mediated,claim,zhang-dongsun-knowledge-culturally-and-linguistically-mediated,source-and-bilingual-batch-review,accepted-for-publication,late-qing-republic-2026-07-15-a,2026-07-17,Imported from late-qing-republic-2026-07-15-a; attribution: IEP作者对张东荪认识论的二手概括，不是张东荪英文原句；命题严格限定为该节明确讨论的证据、感觉解释、充分理由与语言中介。,,1
batch-zhang-junmai-mind-free-will-causality,claim,zhang-junmai-mind-free-will-causality,source-and-bilingual-batch-review,accepted-for-publication,modern-expansion-agent-2026-07-17,2026-07-17,Imported from expansion-modern-2026-07-17; attribution: scholarly reconstruction with references to Zhang's writings,,1
batch-zhang-junmai-science-limited-before-free-life-outlook,claim,zhang-junmai-science-limited-before-free-life-outlook,source-and-bilingual-batch-review,accepted-for-publication,late-qing-republic-2026-07-15-a,2026-07-17,Imported from late-qing-republic-2026-07-15-a; attribution: IEP对张君劢1923年演讲及后续哲学的二手概括；引文是百科条目作者的英文总结，不冒充张君劢原话。,,1
batch-zhang-shi-righteousness-without-profit-motive,claim,zhang-shi-righteousness-without-profit-motive,source-and-bilingual-batch-review,accepted-for-publication,codex-primary-source-pass,2026-07-17,Imported from song-qing-primary-2026-07-14-b; attribution: 由同时代友人朱熹在神道碑中明确标为张栻“常言”；不是张栻现存手稿，故单列早期传记见证。,,1
batch-zhang-shiying-difference-and-interconnection,claim,zhang-shiying-difference-and-interconnection,source-and-bilingual-batch-review,accepted-for-publication,codex-zen-modern-source-review,2026-07-17,Imported from zen-modern-transition-primary-claims-2026-07-15; attribution: 来源是北京大学学报作者论文的正式书目信息与摘要；excerpt用省略号连接摘要首句和结句，命题严格限于摘要可直接支持的论证。,,1
batch-zhang-taiyan-revolution-produces-public-reason-and-removes-custom,claim,zhang-taiyan-revolution-produces-public-reason-and-removes-custom,source-and-bilingual-batch-review,accepted-for-publication,late-qing-republic-2026-07-15-a,2026-07-17,Imported from late-qing-republic-2026-07-15-a; attribution: 章太炎1903年论战文本中的直接主张；命题保留其针对康有为立宪论的语境，没有把论战判断泛化为一切革命必然进步。,,1
batch-zhang-xuecheng-six-classics-are-history,claim,zhang-xuecheng-six-classics-are-history,source-and-bilingual-batch-review,accepted-for-publication,codex-primary-source-pass,2026-07-17,Imported from song-qing-primary-2026-07-14-b; attribution: 章学诚本人论说；通行口号必须连同“政典”和“不离事而言理”理解。,,1
batch-zhang-xuecheng-way-never-separate-instruments,claim,zhang-xuecheng-way-never-separate-instruments,source-and-bilingual-batch-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; attribution: 章学诚本人论说。,,1
batch-zhang-zai-cosmic-kinship,claim,zhang-zai-cosmic-kinship,source-and-bilingual-batch-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; attribution: 张载本人铭文。,,1
batch-zhang-zai-great-void-qi,claim,zhang-zai-great-void-qi,source-and-bilingual-batch-review,accepted-for-publication,codex-primary-source-pass,2026-07-17,Imported from song-qing-primary-2026-07-14-a; attribution: 《正蒙》为张载本人著作；标点依电子校录本，公开前应与中华书局整理本复核。,,1
batch-zhao-tingyang-world-as-political-unit,claim,zhao-tingyang-world-as-political-unit,source-and-bilingual-batch-review,accepted-for-publication,codex-primary-source-pass,2026-07-17,Imported from contemporary-research-2026-07-15-a; attribution: 作者本人同行评审论文；使用作者的“neo-universalism”自我定位，不把天下概念等同于任何现行国家政策。,,1
batch-zheng-xuan-ritual-constitutes-person,claim,zheng-xuan-ritual-constitutes-person,source-and-bilingual-batch-review,accepted-for-publication,codex-medieval-source-review-2,2026-07-17,Imported from medieval-second-primary-claims-2026-07-14; attribution: 经文与注文须分层：此句见《礼记·礼器》传本文本，郑玄注文以身体结构阐释“礼”。公开时归作“郑玄对礼的解释”，不称其原创经句。,,1
batch-zhi-dun-freedom-not-mere-satisfaction,claim,zhi-dun-freedom-not-mere-satisfaction,source-and-bilingual-batch-review,accepted-for-publication,codex-medieval-source-review-2,2026-07-17,Imported from medieval-second-primary-claims-2026-07-14; attribution: 《逍遥论》已佚，现段由南朝刘孝标《世说新语注》转引；只能按明确引文归于支遁，篇章全貌不可复原。,,1
batch-zhiyi-three-thousand-in-one-thought,claim,zhiyi-three-thousand-in-one-thought,source-and-bilingual-batch-review,accepted-for-publication,codex-medieval-source-review,2026-07-17,Imported from medieval-primary-claims-2026-07-14; attribution: 《摩诃止观》是智顗讲说、弟子灌顶记录整理的讲本，故归属应表述为“智顗说、灌顶记”，不当作智顗亲笔定稿。,,1
batch-zhongchang-tong-human-affairs-primary,claim,zhongchang-tong-human-affairs-primary,source-and-bilingual-batch-review,accepted-for-publication,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,Imported from ultimate-candidates-source-located-2026-07-17; attribution: 《昌言》多由《后汉书》等保存并经后世辑佚，本条按传世辑本文字。,,1
batch-zhou-dunyi-sincerity-root-practice,claim,zhou-dunyi-sincerity-root-practice,source-and-bilingual-batch-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; attribution: 周敦颐本人著作；省略号连接相邻两篇的互补表述。,,1
batch-zhou-dunyi-taiji-yinyang-generation,claim,zhou-dunyi-taiji-yinyang-generation,source-and-bilingual-batch-review,accepted-for-publication,codex-primary-source-pass,2026-07-17,Imported from song-qing-primary-2026-07-14-a; attribution: 作者署名为周敦颐；电子本据《重刊道藏辑要》本，公开前仍应以整理本复核异文。,,1
batch-zhu-xi-investigate-things-cumulative,claim,zhu-xi-investigate-things-cumulative,source-and-bilingual-batch-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; attribution: 朱熹补写的格物传文。,,1
batch-zhu-xi-ren-generative-heart,claim,zhu-xi-ren-generative-heart,source-and-bilingual-batch-review,accepted-for-publication,codex-primary-source-pass,2026-07-17,Imported from song-qing-primary-2026-07-14-a; attribution: 朱熹本人论说文；不同版本字句或有细微差异，卷次与篇名明确。,,1
batch-zisi-sincerity-heaven-human-way,claim,zisi-sincerity-heaven-human-way,source-and-bilingual-batch-review,accepted-for-publication,classical-2-2026-07-14-a,2026-07-17,Imported from classical-2-2026-07-14-a; attribution: 《中庸》传统上归于子思，但今本的形成与编纂层次存在学术争议；节点采用传统归属，不声称全文为子思亲笔定本。,,1
batch-zongmi-originally-aware-true-mind,claim,zongmi-originally-aware-true-mind,source-and-bilingual-batch-review,accepted-for-publication,codex-han-tang-expansion-2026-07-17,2026-07-17,Imported from expansion-han-tang-2026-07-17; attribution: 据宗密《原人论》大藏经本。,,1
batch-zongmi-sudden-awakening-gradual-cultivation,claim,zongmi-sudden-awakening-gradual-cultivation,source-and-bilingual-batch-review,accepted-for-publication,codex-medieval-source-review,2026-07-17,Imported from medieval-primary-claims-2026-07-14; attribution: 《禅源诸诠集都序》为宗密现存著述。规范命题结合此段“顿悟本净”与该书明确的依悟起修框架，未把“顿悟”误写成无需后续修行。,,1
batch-zou-yan-five-virtues-historical-succession,claim,zou-yan-five-virtues-historical-succession,source-and-bilingual-batch-review,accepted-for-publication,classical-2-2026-07-14-a,2026-07-17,Imported from classical-2-2026-07-14-a; attribution: 邹衍著作已佚；该命题依据《史记》的概括性传述，不把司马迁的措辞冒充邹衍原文。,,1
dedupe-rel-mencius-nature-sprouts,relation,rel-mencius-nature-sprouts,exact-edge-deduplication,removed-as-duplicate,batch-import-quality-gate,2026-07-17,Duplicate of rel-mencius-sprouts-good; retained higher-evidence edge.,rel-mencius-nature-sprouts,rel-mencius-sprouts-good
dedupe-rel-mencius-sprouts-flood-qi,relation,rel-mencius-sprouts-flood-qi,exact-edge-deduplication,removed-as-duplicate,batch-import-quality-gate,2026-07-17,Duplicate of rel-mencius-qi-sprouts; retained higher-evidence edge.,rel-mencius-sprouts-flood-qi,rel-mencius-qi-sprouts
dedupe-rel-xunzi-learning-nature-transformation,relation,rel-xunzi-learning-nature-transformation,exact-edge-deduplication,removed-as-duplicate,batch-import-quality-gate,2026-07-17,Duplicate of rel-xunzi-learning-nature; retained higher-evidence edge.,rel-xunzi-learning-nature-transformation,rel-xunzi-learning-nature
migration-confucius-reciprocity,claim,confucius-reciprocity,research-layer-migration,migrated-existing-reviewed-record,phase1-editorial,2026-07-14,,publication-schema-v4,research-method-v1
migration-confucius-ren-ritual,claim,confucius-ren-ritual,research-layer-migration,migrated-existing-reviewed-record,phase1-editorial,2026-07-14,,publication-schema-v4,research-method-v1
migration-confucius-rule-virtue,claim,confucius-rule-virtue,research-layer-migration,migrated-existing-reviewed-record,phase1-editorial,2026-07-14,,publication-schema-v4,research-method-v1
migration-laozi-language-dao,claim,laozi-language-dao,research-layer-migration,migrated-existing-reviewed-record,phase1-editorial,2026-07-14,,publication-schema-v4,research-method-v1
migration-laozi-model-naturalness,claim,laozi-model-naturalness,research-layer-migration,migrated-existing-reviewed-record,phase1-editorial,2026-07-14,,publication-schema-v4,research-method-v1
migration-laozi-wuwei-transformation,claim,laozi-wuwei-transformation,research-layer-migration,migrated-existing-reviewed-record,phase1-editorial,2026-07-14,,publication-schema-v4,research-method-v1
migration-mencius-moral-sprouts,claim,mencius-moral-sprouts,research-layer-migration,migrated-existing-reviewed-record,phase1-editorial,2026-07-14,,publication-schema-v4,research-method-v1
migration-mencius-nature-good,claim,mencius-nature-good,research-layer-migration,migrated-existing-reviewed-record,phase1-editorial,2026-07-14,,publication-schema-v4,research-method-v1
migration-mencius-people-priority,claim,mencius-people-priority,research-layer-migration,migrated-existing-reviewed-record,phase1-editorial,2026-07-14,,publication-schema-v4,research-method-v1
migration-mozi-care-order,claim,mozi-care-order,research-layer-migration,migrated-existing-reviewed-record,phase1-editorial,2026-07-14,,publication-schema-v4,research-method-v1
migration-mozi-inclusive-care,claim,mozi-inclusive-care,research-layer-migration,migrated-existing-reviewed-record,phase1-editorial,2026-07-14,,publication-schema-v4,research-method-v1
migration-mozi-merit-office,claim,mozi-merit-office,research-layer-migration,migrated-existing-reviewed-record,phase1-editorial,2026-07-14,,publication-schema-v4,research-method-v1
migration-rel-confucius-mencius-cultivation,relation,rel-confucius-mencius-cultivation,research-layer-migration,migrated-existing-reviewed-record,phase1-editorial,2026-07-14,,publication-schema-v4,research-method-v1
