claim_id,locale,text,explanation,tags,translation_status,translator,reviewer,reviewed_at
wang-ruoshui-socialist-alienation-humanism,zh-CN,异化并非只属于资本主义；社会主义社会也必须检视制度和权力是否使人的活动及其成果反过来支配人。,王若水以马克思早期异化理论和人道主义批评社会主义内部问题；这在1980年代形成重要哲学论争。,异化;马克思主义人道主义;社会主义反思,reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17,2026-07-17
li-zehou-subjectality-productive-practice,en,"Subjectality is formed first through humanity’s collective productive practice and historically sedimented into individual psychologies, rather than consisting in an isolated individual’s arbitrary choice.","Li distinguishes subjectality from existentialist individual choice by connecting tool use, social practice, and cultural-psychological sedimentation; aesthetic capacities are products of this historical formation as well.",subjectality;productive practice;sedimentation;human collectivity;aesthetic psychology,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
li-zehou-subjectality-productive-practice,zh-CN,主体性首先形成于人类群体改造世界的生产实践，并通过历史积淀进入个体的心理结构，而不是孤立个人的任意选择。,李泽厚以“主体性”区别于存在主义式个体选择，把工具使用、社会实践与文化心理积淀连接起来；审美能力也是这一历史塑形的结果。,主体性;生产实践;积淀;人类群体;审美心理,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
zhang-dainian-inclusive-harmony,en,‘Inclusive harmony’ achieves dynamic balance while encompassing difference; genuine harmony is not sameness that erases plurality but the coexistence and continuing renewal of diverse elements.,"Zhang uses inclusive harmony to correct static readings of the mean, connecting the Chinese distinction between harmony and sameness with dialectics, pluralism, and cultural innovation.",inclusive harmony;harmony without sameness;dynamic balance;synthetic innovation,reviewed,codex-zen-modern-source-review,codex-zen-modern-source-review,2026-07-17
zhang-dainian-inclusive-harmony,zh-CN,“兼和”是在包容差异的同时取得动态平衡；真正的和谐不是消灭多样性的“同”，而是让众异共存并持续更新。,张岱年以“兼和”修正容易停滞的中庸理解，把中国传统的和同之辨同辩证法、多元主义和文化创新连接起来。,兼和;和而不同;动态平衡;综合创新,reviewed,codex-zen-modern-source-review,codex-zen-modern-source-review,2026-07-17
feng-qi-wisdom-general-epistemology,en,"Epistemology should not stop at factual knowledge but explain how knowledge becomes wisdom concerning life, value, and free personality.","Feng Qi organizes the knowledge-wisdom problem through a broad epistemology linking science, value choice, and formation of personality.",doctrine of wisdom;general epistemology;free personality,reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17,2026-07-17
feng-qi-wisdom-general-epistemology,zh-CN,认识论不应止于事实知识，还要说明知识如何转化为关于人生、价值和自由人格的智慧。,冯契以广义认识论组织“知识—智慧”问题，试图贯通科学认识、价值选择与人格培养。,智慧说;广义认识论;自由人格,reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17,2026-07-17
zhang-dainian-creative-comprehensive-synthesis,en,"Modern Chinese philosophy need not choose between restoration and wholesale Westernization; critical analysis can create a synthesis of Chinese, Marxist, and Western resources.","Creative synthesis is not mechanical juxtaposition but a new system produced through compatibility analysis, critique, and reconstruction.",creative synthesis;cultural choice;philosophical reconstruction,reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17,2026-07-17
zhang-dainian-creative-comprehensive-synthesis,zh-CN,中国现代哲学不能在复古与全盘西化之间二选一，而应以分析和批判形成兼收中国传统、马克思主义与西方哲学成果的创造综合。,“综合创新”不是把不同传统机械拼接，而是经由相容性辨析、批判和重构产生新体系。,综合创新;文化选择;哲学重构,reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17,2026-07-17
li-zehou-cultural-sedimentation-aesthetic-body,en,"Aesthetic psychology is not an ahistorical a priori structure but the sedimented result of social practice, ritual-musical traditions, and affective forms in body and mind.","Sedimentation links Marxian practice, Kantian aesthetic questions, and Chinese ritual-musical experience; it should not be mistaken for static inheritance.",sedimentation;aesthetic psychology;practice,reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17,2026-07-17
li-zehou-cultural-sedimentation-aesthetic-body,zh-CN,审美心理不是脱离历史的先验结构，而是社会实践、礼乐传统与情感形式长期积淀到身体和心理中的结果。,积淀说把马克思式实践、康德美学问题与中国礼乐经验连接起来；该命题不把“积淀”误解为静态遗传。,积淀;审美心理;实践,reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17,2026-07-17
feng-qi-theory-into-method-and-virtue,en,Theory genuinely joins practice only when transformed into a method for solving problems and further internalized as virtue and reflective awareness; inheriting theory means passing through it and going beyond it.,"Feng's two transformations connect epistemology, methodology, and value theory, opposing the treatment of theory as conclusions to be merely repeated.",theory into method;theory into virtue;theory of wisdom;theory joined to practice,reviewed,codex-zen-modern-source-review,codex-zen-modern-source-review,2026-07-17
feng-qi-theory-into-method-and-virtue,zh-CN,理论只有被转化为解决问题的方法，并进一步内化为人的德性和思想觉悟，才真正实现理论联系实际；继承理论意味着通过它并超过它。,冯契的“两化”把知识论、方法论与价值论连接起来，反对把理论当成只需重复的结论。,化理论为方法;化理论为德性;智慧说;理论联系实际,reviewed,codex-zen-modern-source-review,codex-zen-modern-source-review,2026-07-17
zhang-shiying-difference-and-interconnection,en,"Nothing in the world is completely identical, yet different things can interconnect; philosophy's highest task should not stop at abstract identity but should experience how differences communicate within the cosmic whole.","Zhang substitutes interconnection for identity that erases difference, preserving individuality while explaining linguistic communication, historical continuity, and the unity of things.",universal interconnection;sameness and communication;unity of all things;post-subject-object relation,reviewed,codex-zen-modern-source-review,codex-zen-modern-source-review,2026-07-17
zhang-shiying-difference-and-interconnection,zh-CN,世界上没有完全相同的事物，但不同者能够相通；哲学的最高任务不应停在寻找抽象同一性，而应体验差异者在宇宙整体中的相互贯通。,张世英以“相通”取代把差异抹平的“相同”，既维护个体独特性，也为语言交流、历史连续性和万物一体提供解释。,万有相通;相同与相通;万物一体;后主客关系,reviewed,codex-zen-modern-source-review,codex-zen-modern-source-review,2026-07-17
cheng-chung-ying-onto-hermeneutic-integration,en,"Interpretation is not a textual technique separate from being; understanding emerges through a circulation of ontology, knowledge, and moral practice and in turn transforms the interpreter.","Cheng extends Western hermeneutics through Yijing-based generation and a circulation between ontology and method, giving understanding epistemic, ontological, and self-cultivational force.",onto-hermeneutics;understanding;ontology;virtue;Yijing,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
cheng-chung-ying-onto-hermeneutic-integration,zh-CN,诠释不是与存在分离的文本技术；理解在本体、知识与道德实践的循环中生成，并反过来转化理解者。,成中英以《易》的生成变化和本体—方法循环扩展西方诠释学，使理解同时具有认识论、本体论和德性修养意义。,本体诠释学;理解;本体;德性;周易,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
