excerpt_id,person_id,source_id,locator,source_language,excerpt_text,retrieved_at,extraction_status,extractor,reviewer
ex-density-negative-37-zhang-xuecheng-way-never-separate-instruments-wang-bi-being-rooted-in-nonbeing-1,zhang-xuecheng,src-wangbi-daodejing-zhu-ctext,《道德真經註》第四十章“反者道之動”章注,zh-Hans-modern,天下之物，皆以有為生。有之所始，以無為本。將欲全有，必反於無也。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-negative-54-zhang-xuecheng-six-classics-are-history-ma-yifu-six-arts-interconnected-hermeneutic-whole-1,zhang-xuecheng,src-mayifu-liuyilun-zhexueyanjiu,论文摘要，第3—4句，论“道—道术”层次与诠释学循环,zh-Hans-modern,把六经理解为一个内在相互关联的义理系统和意义整体。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-xp-songqing-modern-07-zhang-xuecheng-six-classics-are-history-liang-qichao-renew-the-people-1,zhang-xuecheng,wikisource-xinminshuo,《新民说》第二节‘论新民为今日中国第一急务’,zh-Hans-modern,新民为今日中国第一急务。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-density-xp-songqing-modern-11-zhang-xuecheng-six-classics-are-history-he-lin-confucianism-organic-renewal-1,zhang-xuecheng,src-he-lin-wenhua-yu-rensheng-scan,《文化与人生》第一篇〈儒家思想的新开展〉开篇,zh-Hans-modern,就其在變遷中、發展中、改造中以適應新的精神需要與文化環境的有機體而言，也可以說是最新的新思想。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-density-xp-songqing-modern-12-zhang-xuecheng-way-never-separate-instruments-ma-yifu-six-arts-interconnected-hermeneutic-whole-1,zhang-xuecheng,src-mayifu-liuyilun-zhexueyanjiu,论文摘要，第3—4句，论“道—道术”层次与诠释学循环,zh-Hans-modern,把六经理解为一个内在相互关联的义理系统和意义整体。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-density-xp-songqing-modern-18-zhang-xuecheng-six-classics-are-history-lao-szekwang-fundamental-question-method-1,zhang-xuecheng,src-lao-szekwang-method-sinica,PDF第74—76页“基源研究法”讨论，转引《新编中国哲学史》卷一第14—15页,zh-Hans-modern,現在基源問題的研究法，即是對一定材料施以理論的照明的方法。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-sq-zxc-two-claims-1,zhang-xuecheng,zhang-xuecheng-yuan-dao,《文史通义·原道中》开篇,zh-Hans-modern,道不離器，猶影不離形。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-sq-zxc-wf-dao-qi-1,zhang-xuecheng,zhang-xuecheng-yuan-dao,《文史通义·原道中》开篇,zh-Hans-modern,道不離器，猶影不離形。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-zhang-xuecheng-six-classics-are-history,zhang-xuecheng,zhang-xuecheng-yijiao,《文史通义》内篇一〈易教上〉开篇,lzh,六經皆史也。古人不著書，古人未嘗離事而言理，六經皆先王之政典也。,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-zhang-xuecheng-way-never-separate-instruments,zhang-xuecheng,zhang-xuecheng-yuan-dao,《文史通义·原道中》开篇,lzh,道不離器，猶影不離形。後世服夫子之教者自六經，以謂六經載道之書也，而不知六經皆器也。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-density-negative-33-zhang-zai-great-void-qi-he-yan-nonbeing-ground-of-being-1,zhang-zai,src-heyan-daolun-liezi-zhu-ctext,《列子》卷一〈天瑞〉张湛注引何晏《道论》,zh-Hans-modern,有之為有，恃無以生；事而為事，由無以成。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-negative-34-zhang-zai-great-void-qi-wang-bi-being-rooted-in-nonbeing-1,zhang-zai,src-wangbi-daodejing-zhu-ctext,《道德真經註》第四十章“反者道之動”章注,zh-Hans-modern,天下之物，皆以有為生。有之所始，以無為本。將欲全有，必反於無也。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-sq-zz-ch-cosmic-community-1,zhang-zai,zhang-zai-ximing,《西铭》开篇,zh-Hans-modern,民吾同胞，物吾與也。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-sq-zz-wf-qi-continuity-1,zhang-zai,wang-fuzhi-shangshu-yinyi,《尚书引义》卷三〈太甲二〉,zh-Hans-modern,天地之德不易，而天地之化日新。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-zhang-zai-cosmic-kinship,zhang-zai,zhang-zai-ximing,《西铭》开篇至中段,lzh,乾稱父，坤稱母；予茲藐焉，乃混然中處。故天地之塞，吾其體；天地之帥，吾其性。民吾同胞，物吾與也。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-zhang-zai-great-void-qi,zhang-zai,zhang-zai-zhengmeng-taihe,《正蒙》卷一〈太和篇第一〉第二节,lzh,太虛無形，氣之本體，其聚其散，變化之客形爾。,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-density-negative-12-zhao-tingyang-world-as-political-unit-qian-mu-cultural-subjectivity-without-rejecting-western-methods-1,zhao-tingyang,src-qianmu-political-institutions-ntu,论文摘要，第2—4句,zh-Hans-modern,he never opposed the use of either modern or western approaches,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-modern-density-zhao-bai-world-regime-scale-1,zhao-tingyang,bai-tongdong-against-equality-2019,"Against Political Equality, book abstract and chapter 3",zh-Hans-modern,meritocratic characteristics combined with democratic elements,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-zhao-tingyang-world-as-political-unit,zhao-tingyang,zhao-tingyang-tianxia-2009,"Diogenes 56.1 (2009), abstract, pp. 5–6",en,rethink all problems in the world as problems of the world,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-ultimate-qh-cc-11-zheng-ritual-chenlai-values-1,zheng-xuan,src-zhengxuan-liji-liji,《禮記鄭氏注》卷十〈禮器第十〉，“禮也者猶體也”章郑注,zh-Hans-modern,禮也者，猶體也。體不備，君子謂之不成人。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-ultimate-qh-cc-12-zheng-ritual-bai-hybrid-1,zheng-xuan,src-zhengxuan-liji-liji,《禮記鄭氏注》卷十〈禮器第十〉，“禮也者猶體也”章郑注,zh-Hans-modern,禮也者，猶體也。體不備，君子謂之不成人。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-ultimate-qh-lq-04-zheng-ritual-kang-unity-1,zheng-xuan,src-zhengxuan-liji-liji,《禮記鄭氏注》卷十〈禮器第十〉，“禮也者猶體也”章郑注,zh-Hans-modern,禮也者，猶體也。體不備，君子謂之不成人。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-ultimate-qh-sq-01-zheng-ritual-ruanyuan-ren-1,zheng-xuan,src-zhengxuan-liji-liji,《禮記鄭氏注》卷十〈禮器第十〉，“禮也者猶體也”章郑注,zh-Hans-modern,禮也者，猶體也。體不備，君子謂之不成人。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-ultimate-qh-sq-02-zheng-ritual-ligong-enactment-1,zheng-xuan,src-zhengxuan-liji-liji,《禮記鄭氏注》卷十〈禮器第十〉，“禮也者猶體也”章郑注,zh-Hans-modern,禮也者，猶體也。體不備，君子謂之不成人。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-zheng-xuan-ritual-constitutes-person,zheng-xuan,src-zhengxuan-liji-liji,《禮記鄭氏注》卷十〈禮器第十〉，“禮也者猶體也”章郑注,zh-Latn-classical,禮也者，猶體也。體不備，君子謂之不成人。,2026-07-17,locator-reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2
ex-density-c-1ea446a41e0e1a-1,zhi-dun,wang-ji-tianquanzhengdao,《龙溪王先生全集》卷一〈天泉证道纪〉王畿所陈本心之学段,zh-Hans-modern,心是無善無惡之心，意是無善無惡之意，知是無善無惡之知，物是無善無惡之物。,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-density-xp-hantang-songqing-01-zhi-dun-freedom-not-mere-satisfaction-wu-cheng-dao-within-mind-1,zhi-dun,wu-cheng-benxinlouji,《吴文正集》卷二十六〈仙城本心楼记〉中段,zh-Hans-modern,道之為道，具於心，豈有外心而求道者哉？,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-density-xp-hantang-songqing-02-zhi-dun-freedom-not-mere-satisfaction-wang-ji-four-nothings-1,zhi-dun,wang-ji-tianquanzhengdao,《龙溪王先生全集》卷一〈天泉证道纪〉王畿所陈本心之学段,zh-Hans-modern,心是無善無惡之心，意是無善無惡之意，知是無善無惡之知，物是無善無惡之物。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-rel-zhidun-guoxiang-freedom-contrast-1,zhi-dun,src-zhidun-xiaoyaolun-fragment,《世说新语·文学》第32则刘孝标注引支氏《逍遥论》,zh-Hans-modern,物物而不物于物，则遥然不我得；玄感不为，不疾而速，则逍然靡不适。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-zhi-dun-freedom-not-mere-satisfaction,zhi-dun,src-zhidun-xiaoyaolun-fragment,《世說新語·文學》第32则刘孝标注引支氏〈逍遙論〉佚文,zh-Latn-classical,夫逍遙者，明至人之心也……物物而不物於物，則遙然不我得；玄感不為，不疾而速，則逍然靡不適。,2026-07-17,locator-reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2
ex-rel-zhiyi-fazang-interpenetration-1,zhiyi,src-fazang-huayan-yicheng,T45 no.1866卷四,zh-Hans-modern,一切即一时，一即一切时。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-ultimate-wt-cc-08-zhiyi-onethought-zhang-interconnection-1,zhiyi,src-zhiyi-mohezhiguan-cbeta,"T46, no. 1911, p. 54a5-10，卷5〈正修止觀·觀不思議境〉",zh-Hans-modern,夫一心具十法界，一法界又具十法界百法界；一界具三十種世間，百法界即具三千種世間。此三千在一念心。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-zhiyi-three-thousand-in-one-thought,zhiyi,src-zhiyi-mohezhiguan-cbeta,"T46, no. 1911, p. 54a5-10，卷5〈正修止觀·觀不思議境〉",zh-Latn-buddhist-classical,夫一心具十法界，一法界又具十法界百法界；一界具三十種世間，百法界即具三千種世間。此三千在一念心。,2026-07-17,locator-reviewed,codex-medieval-source-review,codex-medieval-source-review
ex-ultimate-rel-yan-zhong-harmony-human-affairs-2,zhongchang-tong,src-changyan-zhong-zhongchangtong,《昌言》卷中论三代帝王功业段,lzh,唯人事之尽耳，无天道之学焉。……人事为本，天道为末。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-ultimate-rel-zhong-lvcai-human-evidence-1,zhongchang-tong,src-changyan-zhong-zhongchangtong,《昌言》卷中论三代帝王功业段,lzh,人事为本，天道为末。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-zhongchang-tong-human-affairs-primary,zhongchang-tong,src-changyan-zhong-zhongchangtong,《昌言》卷中论三代帝王功业段,lzh,二主数子之所以震威四海，布德生民，建功立业，流名百世者，唯人事之尽耳，无天道之学焉。……人事为本，天道为末。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-density-c-65c26a3328c5ee-1,zhou-dunyi,cheng-hao-shiren,《河南程氏遗书》卷二上〈识仁篇〉开篇,zh-Hans-modern,學者須先識仁。仁者渾然與物同體，義禮智信皆仁也。識得此理，以誠敬存之而已。,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-sq-zd-ch-sincerity-ren-1,zhou-dunyi,zhou-dunyi-tongshu-cheng,〈诚上第一〉、〈诚下第二〉,zh-Hans-modern,誠者，聖人之本。……誠，五常之本，百行之源也。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-zhou-dunyi-sincerity-root-practice,zhou-dunyi,zhou-dunyi-tongshu-cheng,〈诚上第一〉、〈诚下第二〉,lzh,誠者，聖人之本。大哉乾元，萬物資始，誠之源也。……誠，五常之本，百行之源也。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-zhou-dunyi-taiji-yinyang-generation,zhou-dunyi,zhou-dunyi-taijitu-shuo,《太极图说》开篇至“五气顺布，四时行焉”,lzh,無極而太極。太極動而生陽，動極而靜；靜而生陰，靜極復動。一動一靜，互為其根。分陰分陽，兩儀立焉。陽變陰合，而生水火木金土。五氣順布，四時行焉。,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-sq-zx-lu-method-contrast-1,zhu-xi,lu-jiuyuan-yulu-benxin,《象山先生全集》卷三十五〈语录〉,zh-Hans-modern,人心有病，須是剝落。剝落得一番，即一番清明。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-sq-zx-wy-knowledge-method-1,zhu-xi,zhu-xi-daxue-gewu,《大学章句》格物致知补传,zh-Hans-modern,莫不因其已知之理而益窮之，以求至乎其極。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-sq-zx-yy-book-practice-1,zhu-xi,yan-yuan-cunxue-bian,《存学编》〈性理评〉首段,zh-Hans-modern,宋儒之誤也，故講説多而踐履少，經濟事業則更少。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-ultimate-rel-fangyizhi-zhuxi-investigating-things-2,zhu-xi,zhu-xi-daxue-gewu,《大学章句》格物致知补传,lzh,即凡天下之物，莫不因其已知之理而益穷之，以求至乎其极。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-zhu-xi-investigate-things-cumulative,zhu-xi,zhu-xi-daxue-gewu,《大学章句》格物致知补传,lzh,即凡天下之物，莫不因其已知之理而益窮之，以求至乎其極。至於用力之久，而一旦豁然貫通焉，則衆物之表裏精粗無不到，而吾心之全體大用無不明矣。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-zhu-xi-ren-generative-heart,zhu-xi,zhu-xi-renshuo,《晦庵先生朱文公文集》卷六十七〈仁说〉首段,lzh,天地以生物為心者也，而人物之生，又各得夫天地之心以為心者也。故語心之德，雖其總攝貫通，無所不備，然一言以蔽之，則曰仁而已矣。,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-density-negative-57-zhuangzi-perspectives-xunzi-rectification-names-1,zhuangzi,ctext-xunzi,Xunzi 22 / 《荀子·正名》,zh-Hans-modern,制名以指实，上以明贵贱，下以辨同异。名定而实辨，道行而志通。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
